"4748","126878801970995200","2011-10-20 04:33:58","@AleeRetana cambiale el fondo a este tu coso vos!! XD esta aburriiiidooo.. x) aaa por cierto... WOW! ya no te abruma el #twitter x) #Welcome","irrelevant","twitter"
"2801","126489924596793345","2011-10-19 02:48:42","Infinite Spiral Bookcase for #Google Books looks amazing, interested to see where it is headed: http://t.co/RXWD6sN8","positive","google"
"302","126247557339947008","2011-10-18 10:45:37","@apple is there a problem with iOS 5 that is preventing audio apps and audio functions from operating properly? I keep losing sound.","negative","apple"
"5886","126859794383515649","2011-10-20 03:18:26","Abonnez vous @TunisieNews2011 et Suivez toute l' #actualitÃ© sur #Twitter | #Tunisie #TunisieNews #News","irrelevant","twitter"
"5931","126858639855206400","2011-10-20 03:13:51","#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @all3rgict0y0u @yibumsuk @DatFix @Alleyupi","irrelevant","twitter"
"3212","126762113980055552","2011-10-19 20:50:17","Â¿Recuerdan que #Apple habÃ­a comprado el dominio html5 .com? http://t.co/qb0pix09 pues ahora es de #Microsoft :O Â¿QuÃ© se traen estos?","irrelevant","microsoft"
"2813","126489719012990976","2011-10-19 02:47:53","Built in panorama in camera app #Android 4.0 #ICS #Google","neutral","google"
"2368","126498825992019969","2011-10-19 03:24:05","Ice Cream Sandwich SDK now available http://t.co/ZOgECNER  #android #google","neutral","google"
"1424","125287180561166336","2011-10-15 19:09:26","http://t.co/OLchprnF YOU HAVE TO SEE THIS ! @Eminem @Apple @ladygaga @coldplay @justinbieber @michaeljackson @katyperry @facebook @brunomars","irrelevant","apple"
"4331","126565570740101120","2011-10-19 07:49:18","Excel ã¯è¡¨è¨ˆç®—ã ã‘ã§ãªããƒãƒ£ãƒ¼ãƒˆå›³ã‚„è¦‹æ „ãˆã®ã‚ˆã„æ–‡æ›¸ã€å›³å½¢ã®ä½œæˆãªã©ã«ã‚‚åˆ©ç”¨ã§ãã‚‹ã€‚ #Microsoft #Office","irrelevant","microsoft"
"419","126124917992341504","2011-10-18 02:38:18","But @att is &quot;working&quot; with @apple to make their iPhone say 4G RT @JFSikora: @TCPJ_Mickey I'm so glad Apple is not slinging that crap.","neutral","apple"
"2664","126492325219278848","2011-10-19 02:58:15","Sdk available now, so you can develop apps for the phone and tablets right now. #Android4.0 #Google","neutral","google"
"118","126358012343492608","2011-10-18 18:04:32","RT @hofmania: I just paid someone to wait in line at the @apple store this morning for me on @zaarly #putapriceonconvenience #iphone http://t.co/qmPLbZxx","neutral","apple"
"4833","126877171926040576","2011-10-20 04:27:29","My 100 tweet goes to #twitter . Thanks for providing me with another way of keeping me busy during school!","positive","twitter"
"4422","126523675364171778","2011-10-19 05:02:49","RT @puntogeek: Hace tiempo:: SegÃºn Microsoft, Firefox es spyware http://t.co/UnFkqPaJ #Firefox #Microsoft","irrelevant","microsoft"
"2681","126492059308785664","2011-10-19 02:57:11","Android beam, share any piece of information.from.one Android device to another by simply touching the devices.  #Android4.0 #Google","neutral","google"
"2541","126494176551514112","2011-10-19 03:05:36","@rmeneghelo: &quot;#Google ainda te ama apesar de tudo IUEHAIUAHEIUHAEIUH =P&quot; correÃ§Ã£o: ainda te AMO...","irrelevant","google"
"1302","125379023307153408","2011-10-16 01:14:23","RT @stalkertard: hey @apple, how about if IPhone4S = &quot;IPhone 4 Steve&quot; and you donate a small portion of the proceeds towards cancer research? #RIPSteveJobs","neutral","apple"
"5942","126858194046816256","2011-10-20 03:12:05","the marijuana loud so the hoes follow like #Twitter","neutral","twitter"
"3331","126743100809945090","2011-10-19 19:34:44","Good summary of planned updates to #Microsoft #Cloud services in Q4 - #SharePoint Online, #Office365, #CRM, #Azure. http://t.co/o35vv1wt","neutral","microsoft"
"2435","126496395132796929","2011-10-19 03:14:25","#SEO Tip:Examine #Google #Analytics reports frequently.Check the conversion and bounce rate+analyze traffic sources","neutral","google"
"3390","126732894092791808","2011-10-19 18:54:11","En full capacitaciÃ³n de soportes en #Microsoft Advertising, muy entretenida!!!","irrelevant","microsoft"
"385","126148184358653954","2011-10-18 04:10:45","Hey @Apple, could you hook the voice memos app on the iPhone up with fine scrubbing? Journalists need love too.","neutral","apple"
"1951","126516898845310977","2011-10-19 04:35:53","#Google to begin defaulting logged-in #users to #secure #search: According to a blog post byâ€¦ http://t.co/64Cj3GuH","neutral","google"
"2986","126485684113522689","2011-10-19 02:31:51","&quot;Kanye West has added you to his circles.&quot; yeah, right. #galaxynexus #google #ics","neutral","google"
"1419","125300705836793856","2011-10-15 20:03:10","Salesperson at #soho @Apple store &quot;it doesn't matter how many people are lined up out front. They're not gonna get one&quot; #iphone4s","neutral","apple"
"752","125938918540574720","2011-10-17 14:19:12","OH: Sales guy @BestBuy: &quot;I'm not selling or using any @apple products during my mourning period over Job's passing.&quot; hmmm..","neutral","apple"
"395","126141380409036800","2011-10-18 03:43:43","I know a few others having same issue RT @Joelplane: 9% now on my second full charge of the day. Pissed @Apple","negative","apple"
"3423","126726863811903488","2011-10-19 18:30:13","Are you going to #RSNA? Visit #Microsoft at booth 1411 http://t.co/wdHFz7hp #RSNA2011 #RSNA11 #radiology #Amalga #HealthVault","neutral","microsoft"
"1698","126527756036091904","2011-10-19 05:19:02","Android 4.0 Ice Cream Sandwich announcement round-up #android #google http://t.co/L5m9uwD7 #neowin","neutral","google"
"5394","126867786680111104","2011-10-20 03:50:12","Best night inna while :) #newbestfriends wish you kids had #Twitter #amaturehour","neutral","twitter"
"5442","126866948909842432","2011-10-20 03:46:52","no entiendo como con lo ingenioso que soy en twitter tengo tan pocos followers. posta #demasiadoego #twitter #stevejobs","irrelevant","twitter"
"5216","126870756926816256","2011-10-20 04:02:00","17 Things You Didnâ€™t Know About #Twitter: http://t.co/LL61rx2R via @TweetSmarter RT @sharonhayes @ChoiceZnewZ #facts","neutral","twitter"
"4822","126877416630136832","2011-10-20 04:28:28","got my blade for these #twitter streets third shift","neutral","twitter"
"4239","126583539662733312","2011-10-19 09:00:42","Nieuw partnership  #DigiProfs , #Microsoft en #IP-Randsteden voor #Office365 . 2000 Gratis intrductie cursussen ter beschikking.","irrelevant","microsoft"
"1992","126515498467860480","2011-10-19 04:30:20","Galaxy Nexus anunciado oficialmente: pantalla de 4,65 pulgadas y Ice Cream Sandwich http://t.co/gDETlxsN #galaxy_nexus #GalaxyNexus #google","irrelevant","google"
"5873","126860109090521088","2011-10-20 03:19:41","Creo q cuando una persona ya no te quiere te borrade su #twitter","irrelevant","twitter"
"2761","126490750958567424","2011-10-19 02:51:59","#Google People app...the next revolution in stalking.","negative","google"
"1630","126530251684720641","2011-10-19 05:28:57","Samsung Ð¸ Google Ð¿Ñ€ÐµÐ´ÑÑ‚Ð°Ð²Ð¸Ð»Ð¸ Ð½Ð¾Ð²Ñ‹Ð¹ ÑÐ¼Ð°Ñ€Ñ‚Ñ„Ð¾Ð½ Galaxy Nexus http://t.co/ou1aoGK6 #google #nexus #android","irrelevant","google"
"3135","126773807875751936","2011-10-19 21:36:45","RT @KentisG: Agree ! RT @MuraineR: #Microsoft launching the OmniTouch, how funny I though that was an @ALUEnterprise solutiâ€¦ (cont) http://t.co/xyWfXsDL","neutral","microsoft"
"5536","126865389861871617","2011-10-20 03:40:40","RT @JaylaStarr: Sex Games http://t.co/5qtmLHJn #@JaylaStarr #@JCannonDSD #sex #Twitter #video","irrelevant","twitter"
"1460","125250078108684288","2011-10-15 16:42:00","...now with Siri were talking to our iPhones... how will we ever know if people are really truly crazy? :P  #iphone4s #Siri #apple @apple","neutral","apple"
"2462","126495812724338688","2011-10-19 03:12:06","I'm most excited about Android beam &amp; face detection unlock for Android ICS. #AndroidBeam #Google #IceCreamSandwich","positive","google"
"5395","126867784494891008","2011-10-20 03:50:11","#Twitter off mii voii..!!","irrelevant","twitter"
"3193","126765752928829441","2011-10-19 21:04:45","Lets play a game http://t.co/3qNIv3Nx #ie #microsoft #useragent #yourbrowsermatters @radiotux @webstandardat @heiseonline @ChrisZwitschert","irrelevant","microsoft"
"5854","126860576600227841","2011-10-20 03:21:33","#MichaelJakcsonQuiÃ±onez wowo ya es un tema muy comentado en #twitter","irrelevant","twitter"
"5183","126871201778905088","2011-10-20 04:03:46","Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 18","neutral","twitter"
"3575","126700014385897472","2011-10-19 16:43:32","I sware to go, #windows and #microsoft will be the death of me...I don't know why I keep giving windows (cont) http://t.co/3rkOchzr","negative","microsoft"
"3694","126683940764401665","2011-10-19 15:39:39","A Childâ€™s-Eye View Of #Microsoftâ€™s #Kinect For #Kids http://t.co/mnamu0xF","neutral","microsoft"
"5336","126868627109584896","2011-10-20 03:53:32","Gonna Crash Out Pretty Tired, Night #Twitter&lt;3","neutral","twitter"
"4580","126882054259474432","2011-10-20 04:46:53","I really dnt like to #follow people who never on #twitter","neutral","twitter"
"2650","126492543146926080","2011-10-19 02:59:07","_('~')_ ã‚ã‚ŠãŒã¨ã†ã”ã–ã„ã¾ã™ã£ï¼ï¼Facebookãƒšãƒ¼ã‚¸ã€ŒGoogle Appsã£ã¦ã„ã„ã­ï¼ã€ã‚‚å¾ã€…ã«ãƒ•ã‚¡ãƒ³ãŒå¢—ãˆã¦ã¾ã™ã£ï¼ï¼å¬‰ã—ã„ã§ã™ã£ï¼ï¼ http://t.co/PBi9Hog8 #google #googleapps","irrelevant","google"
"2760","126490759766618112","2011-10-19 02:52:01","RT @twandroid Nouvelle application Contacts : les connections Linkedin, Twitter.. sont enfin intÃ©grÃ©es ! #google #nexusprime","irrelevant","google"
"4908","126875805505691648","2011-10-20 04:22:03","RT @Lecko_alx: My #twitter age is 2 years 94 days 1 hour 40 minutes 33 seconds. Find out yours at http://t.co/spItzFcx #twittertime","neutral","twitter"
"3867","126655887178870784","2011-10-19 13:48:11","FreeSoftwareFoundation publicly warns of danger of implementing #Microsoft #Restrictedboot w/o #UEFI http://t.co/NASQbmaT #anonymous #USDOR","neutral","microsoft"
"1187","125542941287649280","2011-10-16 12:05:44","Oja, ik ben gelijk al mijn apps kwijt bedankt @apple .","irrelevant","apple"
"5626","126863870689165312","2011-10-20 03:34:38","#twitter off!!*","neutral","twitter"
"1295","125395636219678720","2011-10-16 02:20:24","@apple #Siri is not working!","negative","apple"
"5091","126872771929182209","2011-10-20 04:10:00","hahahhahaÂ´ no puedo usar el #twitter por laa compuu","irrelevant","twitter"
"458","126091878469869568","2011-10-18 00:27:01","@ATTCustomerCare @att @apple I already have an ATT wireless line. Can I buy a factory unlocked iPhone 4S with my contract?","neutral","apple"
"2342","126499577443532801","2011-10-19 03:27:04","The competition: #Google introduces #Android 4.0 Ice Cream Sandwich and the Galaxy Nexus http://t.co/PCu88z7j","neutral","google"
"4985","126874479291924480","2011-10-20 04:16:47","ãºã‚“ã¦ã‚‹ã®ãƒ‡ã‚¸ã‚¿ãƒ«ãƒšãƒ³ã€ã‚ªãƒ¼ãƒªãƒƒãƒ‰ç¤¾ã®ã‚¯ãƒ©ã‚¦ãƒ‰åž‹ãƒ†ã‚­ã‚¹ãƒˆåŒ–ã‚µãƒ¼ãƒ“ã‚¹ã¨é€£æº ï½žã‚¹ãƒžãƒ¼ãƒˆãƒ•ã‚©ãƒ³ã‹ã‚‰ã®æ“ä½œã§ã€æ‰‹æ›¸ãã®ãƒ‡ã‚¸ã‚¿ãƒ«åŒ–ã‹ã‚‰ã€ãƒ†ã‚­ã‚¹ãƒˆåŒ–ãŒå®Œçµï½žï¼ˆCNET Japanï¼‰ â‡’ http://t.co/jtdAcA","irrelevant","twitter"
"2548","126494094276042752","2011-10-19 03:05:16","Android Beam, panorama, Gmail offline, lockscreen, contacts, facial recognition unlock... #IceCreamSandwich #NexusPrime #Google","neutral","google"
"599","126006116168642560","2011-10-17 18:46:13","@apple If you want to know what customers think dont send updates with the &quot;noreply&quot; return address. Who invented that anyway. #useless","negative","apple"
"2703","126491743301537792","2011-10-19 02:55:56","To gostando do Android 4.0  #google #android","irrelevant","google"
"1564","126532897715929088","2011-10-19 05:39:28","Me too RT @MohamedG: Exciting day, It's Ice cream Sandwich day ;) #Google #Android","positive","google"
"1064","125659125886623744","2011-10-16 19:47:24","The line at the @apple is just STUPID","negative","apple"
"3046","126795009986002946","2011-10-19 23:01:00","Club CALUMO was FUN!  See the vidio CALUMO Blog #Denali #Microsoft #SQLServer http://t.co/Hfzf2cJe via @calumo","neutral","microsoft"
"4091","126615663119843328","2011-10-19 11:08:21","RT @tmj_cin_itdnet: Microsoft Sharepoint Consulting IT Specialist - IBM:  ( #Cincinnati , OH) http://t.co/QAU47eeq #Microsoft #Jobs #Job #TweetMyJOBS","neutral","microsoft"
"4762","126878539487252480","2011-10-20 04:32:55","3,2,1,0 #Twitter OFF","neutral","twitter"
"1129","125617451705712640","2011-10-16 17:01:49","U pick Camera&amp;Iphone4s orCamera&amp;Ipad2?????????????? @apple","neutral","apple"
"4704","126879677737480192","2011-10-20 04:37:27","Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 21","neutral","twitter"
"2984","126485712836112384","2011-10-19 02:31:58","#Samsung and #Google introduce #GALAXY #Nexus http://t.co/2rvF0tZp via @androidcentral #Android","neutral","google"
"2787","126490166897541120","2011-10-19 02:49:40","Samsung Galaxy Nexus announced, full specs available  http://t.co/VNGazg48  #samsung #galaxy #nexus #google #android #ics #thetechcheck","neutral","google"
"5903","126859485322035200","2011-10-20 03:17:12","GOODNITEE #TWITTER!!!","neutral","twitter"
"4041","126626670181490688","2011-10-19 11:52:05","RT @olafiolio: Hallelujah! RT @sammydekeijne Voor links van Martin #Microsoft zijn QR codes dan weer wel handig..in een publiek zoals dit althans :) #AUGNL","irrelevant","microsoft"
"2606","126493144824020993","2011-10-19 03:01:30","La presentazione di Ice Cream Sandwich Ã¨ appena finita, la scimmia ha giÃ  cominciato a urlare, lo voglio! :D #Google #ICS #GalaxyNexus","irrelevant","google"
"5187","126871111416819712","2011-10-20 04:03:24","Los Dias Que Entre a #Twitter Pondre Siempre Tweets! Para el Ser Que Mas Amo ! Es Que Es Lo Mas Bonito De Mi Vida y Tierno #TeAmoMamita!","irrelevant","twitter"
"1890","126519290722648064","2011-10-19 04:45:24","It's not Google vs Apple. It is Apple &amp; Google vs the old way - GigaOm http://t.co/LJlc6YzS #google","neutral","google"
"3059","126792112313352192","2011-10-19 22:49:29","http://t.co/hrkWT2VA #Microsoft #Opens The Door To Two #Spanish #Entrepreneurs With #Medical #Project","neutral","microsoft"
"917","125721197437648896","2011-10-16 23:54:03","What? Are we not buying enough iPads already @apple ? Give us a break while we learn to cope with a post Steve Apple http://t.co/w7GTxQZ0","neutral","apple"
"4362","126557171742810112","2011-10-19 07:15:55","Microsoft talks about the Start menu search in Windows 8 http://t.co/P8Go0gkS #microsoft #search #start #windows8","neutral","microsoft"
"4457","126499066229170176","2011-10-19 03:25:02","#Reviora can host #Microsoft #Dynamics #SL #MSDYNERP - http://t.co/WFoopX1Y","neutral","microsoft"
"2034","126513317320736768","2011-10-19 04:21:40","#Google confirms #Nexus S will get #Ice_Cream_Sandwich -- for real this time (#Gingerbread devices, too) http://t.co/apLj6Tsk via @engadget","neutral","google"
"1455","125252442836320256","2011-10-15 16:51:24","@KeepnUpWitTBoyd @AppStore @iTunesMusic they fixed a bug Thursday after I had done my update? Thus my issue, spent Fri @apple  #iOS5","neutral","apple"
"5259","126869939536674816","2011-10-20 03:58:45","#Twitter honey i don't freaking know anymore &gt;&lt;&quot;","neutral","twitter"
"4489","126480696075227137","2011-10-19 02:12:02","Everything Can Be A Digital Surface Now, Courtesy Microsoft, Carnegie Mellon http://t.co/6S7pKbjI #microsoft #carnegiemellon","neutral","microsoft"
"4447","126506168184078336","2011-10-19 03:53:15","#Google è·Ÿ #Samsung ä»Šå¤©ç™¼ä½ˆä½¿ç”¨ #Android 4.0 ä½œæ¥­ç³»çµ±çš„ #Galaxy #Nexus â€¦ æŽ¥ä¸‹ä¾†ï¼Œè˜‹æžœåŠ #Microsoft æœƒå‘Šå…©è€…ä¾µæ¬Šå—Žï¼Ÿ","irrelevant","microsoft"
"161","126331879883415552","2011-10-18 16:20:41","RT @supaluga: RT @modalnho: New mov: &quot;ã‚·ãƒ§ã‚¦ã‚±ãƒ¼ã‚¹@apple store éŠ€åº§&quot; è¨˜éŒ² / starring:ichiro_, REPEAT PATTERN, moda â†’ http://t.co/u82a1Ivk","irrelevant","apple"
"3697","126683225123852288","2011-10-19 15:36:49","As mainly a #Microsoft #business user is it OK to like #IBM #ibmconnections ?","neutral","microsoft"
"5630","126863821594832897","2011-10-20 03:34:26","Dear #twitter I have missed you. Promise i'll keep in touch more often","positive","twitter"
"1233","125476730067615744","2011-10-16 07:42:38","RT @MikeFerri: If @apple doesn't fix iOS5 this week, I'm buying a droid #emptythreats","negative","apple"
"5430","126867149775044608","2011-10-20 03:47:40","Bom, vou fechar esse #Twitter, porque ele estÃ¡ roubando os meus assuntos Â¬Â¬","irrelevant","twitter"
"3487","126716781510410240","2011-10-19 17:50:09","Just saw my bud @EdMaguire of Credit Agricole Securities interviewed by @TylerMatheison  @CNBC, covering  #Microsoft. You rocked it, Ed! #fb","neutral","microsoft"
"1381","125319163366473728","2011-10-15 21:16:31","RT @SawyerHartman: I FU*KING LOVE YOU @APPLE this phone is the best thing ever !! SIRI = BEST THING EVER MADE","positive","apple"
"4013","126634396773130240","2011-10-19 12:22:47","does anyone else get the 'milky white film of business' with Visual Studio? #vs2010 #microsoft","neutral","microsoft"
"2429","126496681717014528","2011-10-19 03:15:33","#Google anuncia melhorias ao #PowerPoint do seu Docs http://t.co/4pLGTDgz","irrelevant","google"
"2686","126492011896373249","2011-10-19 02:57:00","ParabÃ©ns, #Google. VocÃªs humilharam o #iOS! #Android 4.0 muito foda","irrelevant","google"
"4951","126875034135433216","2011-10-20 04:19:00","Puuta meu #Twitter ta deixando de seguir meus membros ... Eh i segue gente que nem conheÃ§o #PegameuTwitterSemiAutomÃ¡tico Rsrs","irrelevant","twitter"
"1485","125218106778992640","2011-10-15 14:34:57","&quot;#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/g8Uof7uz #PampersHelloApps&quot;","neutral","apple"
"5620","126863949584023552","2011-10-20 03:34:57","GN #TWITTER","neutral","twitter"
"820","125917164535418880","2011-10-17 12:52:46","iPhone 4S: Setup SIRI for your Tweets. http://t.co/ws7LINTS @apple #apple #iphone #siri","neutral","apple"
"4612","126881376074076161","2011-10-20 04:44:12","Wtf is a tweet , sounds like tha dam cartoon network #tweeted #tweeter #twitter #twitterer","negative","twitter"
"3681","126686283769712640","2011-10-19 15:48:58","RT @ManelFMartinez: How #Apple eclipsed #Microsoft http://t.co/IJ6XyDp3  #sun rise #in via @guardian","negative","microsoft"
"1001","125705646942330880","2011-10-16 22:52:16","Partner with @apple. I'd pay $50 for aniBulb. &quot;@washingtonpost: Would you pay $25 for this lightbulb? http://t.co/zGFsehAO&quot;","irrelevant","apple"
"4543","126882832319651840","2011-10-20 04:49:59","I wanna make the goose bump on your inner thigh show  #twitter after dark ;)","neutral","twitter"
"3793","126668529046007808","2011-10-19 14:38:25","#Microsoft tries to combine the #Xbox #WindowsPhone and #PC and all of them will share the same neat looking interface. http://t.co/J332zfpO","positive","microsoft"
"1010","125695449423286272","2011-10-16 22:11:45","Steve Jobs Biopic Coming Soon - @Apple #Apple #SteveJobs http://t.co/DxZBa5bG","neutral","apple"
"1293","125398913313284096","2011-10-16 02:33:25","At @Apple HQ","neutral","apple"
"661","125980615664336896","2011-10-17 17:04:54","#wheniwas14... @Apple registered the domain name http://t.co/FPvKn1kJ, thus beginning their plan for world domination","neutral","apple"
"4020","126631882149474305","2011-10-19 12:12:48","Annie: has just had a look at our downloaded #Windows8 op sys.  Where #AppleMacs go, #Microsoft follows!!","neutral","microsoft"
"2018","126513983338450944","2011-10-19 04:24:18","#google's galaxy #nexus just came out with #anroid4.0. http://t.co/p5kuIoox","neutral","google"
"2804","126489907349831680","2011-10-19 02:48:38","ç›´æ“Šï¼ã€@Phoneé›œèªŒ / @å¾®åšé€šè¨Šç¤¾ 19æ—¥è¨Šã€‘è°·æ­Œ+ä¸‰æ˜Ÿæ™ºèƒ½æ‰‹æ©Ÿç™¼å¸ƒæœƒhttp://t.co/SFBLWqjg @LK154: #Google è·Ÿ #Samsung æ­£å¼ç™¼ä½ˆ #Galaxy #Nexusâ€¦ æ‰‹æ©Ÿè¦æ ¼å¦‚ä¸‹ï¼šhttp://t.co/MyIcSKXW #ICS","irrelevant","google"
"3968","126642328466243584","2011-10-19 12:54:18","#microsoft still didn't managed access to #metro apps on &quot;older&quot; netbooks. #win8 #resolution","negative","microsoft"
"4525","126883211006590976","2011-10-20 04:51:29","#twitter keeps me company when i can't sleep! (:","positive","twitter"
"1604","126531524945395713","2011-10-19 05:34:01","Empire Avenue. The Social Stock Market. What Is Your Online Activity Worth? http://t.co/AKlnmKAi #twitter #facebook #Google+ #socialmedia","neutral","google"
"5281","126869575202643968","2011-10-20 03:57:18","@msleamichele @NayaRivera @DiannaAgron @MsAmberPRiley please could u somehow convince #hemo to join #twitter we need her awesomeness!! #glee","neutral","twitter"
"4838","126877032704507904","2011-10-20 04:26:56","~~~~&gt; RT @RealJaythoven #twitter and #Facebook gone get sumbody beat up mane everybody b so reckless","neutral","twitter"
"5732","126862443275235328","2011-10-20 03:28:58","I love #twitter #twitterswag","positive","twitter"
"5503","126865954645884928","2011-10-20 03:42:55","#Followme dijo #Twitter :D","neutral","twitter"
"2865","126488858815774721","2011-10-19 02:44:28","Pagaliau oficialiai pristatytas Samsung Galaxy Nexus http://t.co/BHetRH4B #android_4 #galaxy #google","irrelevant","google"
"4937","126875209897750528","2011-10-20 04:19:41","@Jess_Haddad D; tonces deja el vicio de #Twitter!! xD","irrelevant","twitter"
"82","126379730827083776","2011-10-18 19:30:50","@Apple has a pic of Steve Jobs on their home page. #Honor","neutral","apple"
"1737","126525815084158976","2011-10-19 05:11:19","Kurz und knapp das wichtigste: #Google stellt neues Smartphone und Betriebssystem vor http://t.co/EeQJFL0P","irrelevant","google"
"1623","126530551384506368","2011-10-19 05:30:08","G#Music Unites #Google Music with #Apple iOS [#Apps] http://t.co/S8V8vfmh","neutral","google"
"5070","126873003920330752","2011-10-20 04:10:55","Tired A'f &gt;.&lt; #Twitter Off","neutral","twitter"
"3774","126671882211692545","2011-10-19 14:51:44","#Microsoft Service Pack installer want's my notebook to be plugged in. Why? Plugged it in to start installation and plugged it out. Worked.","neutral","microsoft"
"1662","126529003879272448","2011-10-19 05:23:59","AsiaClassifiedToday: Parkson to list retail arm in S$200 mln Singapore IPO-source - Reuters: Parks... http://t.co/AadDaQA7 #asia #google","irrelevant","google"
"4208","126591976408748032","2011-10-19 09:34:13","RT @joaoluisc: This New Microsoft Technology Turns Anything Into A Touchscreen (MSFT) http://t.co/Qcih8fjg #apple #microsoft","neutral","microsoft"
"2631","126492820130373632","2011-10-19 03:00:13","ÑÐºÑ€Ð¾Ð¼Ð½ÐµÐ½ÑŒÐºÐ¾, Ð±Ñ‹ÑÑ‚Ñ€ÐµÐ½ÑŒÐºÐ¾ Ð±ÐµÐ· Ð¿Ð°Ñ„Ð¾ÑÐ° Ð¿Ñ€Ð¾ÑˆÐ»Ð° Ð¿Ñ€ÐµÐ·ÐµÐ½Ñ‚Ð°Ñ†Ð¸Ñ #google Ð¸ #samsung #android","irrelevant","google"
"487","126070647125327872","2011-10-17 23:02:39","Ugh there are so many people here at the apple store.  @apple can you be more efficient? Please.","negative","apple"
"580","126012822936231936","2011-10-17 19:12:52","Anyone else seeing missing signal bars on their #iPhone 3GS with an upgrade to #iOS5? cc/ @applecanada @apple @forstall","negative","apple"
"4367","126555304212176897","2011-10-19 07:08:30","#Microsoft: Jetzt wird jede Hand zum Touch-Screen http://t.co/46F2PM7v #OmniTouch","irrelevant","microsoft"
"4002","126636194653147136","2011-10-19 12:29:56","New #microsoft #WindowsLiveBook V2 Mobile Video + #GraphicsWorkstation http://t.co/LcUvLvAd","neutral","microsoft"
"2263","126502732369629184","2011-10-19 03:39:36","#ICS introduces Facial recognition to unlock phone, however - the demo didn't go as planned.http://engt.co/q2KeC7 #Google Goof up! #Android","negative","google"
"4374","126552665063829504","2011-10-19 06:58:01","#HP VirtualSystem for #Microsoft is the latest solution from HP &amp; Microsoft. http://t.co/w8IXiboT #hpci","neutral","microsoft"
"2643","126492704707321856","2011-10-19 02:59:45","RT @twandroid SDK dispo aujourd'hui #google #nexusprime","irrelevant","google"
"4514","126883448173510656","2011-10-20 04:52:26","â€¢Take Off Make up  â€¢ Say A Little More On #twitter  â€¢ Go to Sleep &lt;3  like my plan?(;","positive","twitter"
"2020","126513961553244160","2011-10-19 04:24:13","Fine tune your #SEO strategy with the #Google Panda 2.5.2 update. Find out how it can affect your business rankings http://t.co/TeRUK0bp","irrelevant","google"
"1649","126529470814363648","2011-10-19 05:25:51","So, @Gizmodo @TechCrunch -- answer the question we really want to know -- ICS + Nexus vs. iPhone 4S? #Google #Apple","neutral","google"
"1018","125692532750430209","2011-10-16 22:00:09","@apple thanks for ios5 - loving having my music breaking up like I'm talking on a mobile (cell) phone. Bring back functional 4 #iosdonwgrade","negative","apple"
"736","125947460592996352","2011-10-17 14:53:09","1. Will @Apple ever design and manufacture a HDTV? 2. Why haven't they forayed into this market before?","neutral","apple"
"146","126344426854416385","2011-10-18 17:10:33","@FishMama: If you made a purchase, just wait for the @apple survey! hate going b/c of the bad #custserv","negative","apple"
"1072","125654540455378945","2011-10-16 19:29:11","Is it too much to ask which app is incompatible, @apple? http://t.co/yKqip7nk","negative","apple"
"5101","126872492118769664","2011-10-20 04:08:53","#Twitter is Fawkin up!!!","negative","twitter"
"5694","126862853822099456","2011-10-20 03:30:36","Palomitas #Twitter y #mÃºsica","irrelevant","twitter"
"3494","126715314007314434","2011-10-19 17:44:19","This is how charity works these days. http://t.co/839klkFH #billgates #philanthropy #microsoft","positive","microsoft"
"4116","126613275331919872","2011-10-19 10:58:51","#Job #ICT System Administrator Windows: GSI Consultants, Zug http://t.co/96Vi7GIu #Microsoft #IT","neutral","microsoft"
"531","126042137740574720","2011-10-17 21:09:22","Seriously PISSED at @apple just got a notification that our order for my iPhone 4S has been cancelled and won't ship. Wtf!?","negative","apple"
"3583","126699236615127041","2011-10-19 16:40:26","@joffrey c'est vrai que le message est pas trÃ¨s clair dans cette pub #Microsoft","irrelevant","microsoft"
"404","126132919117938689","2011-10-18 03:10:06","RT @ShayDiddy: @CircusTK @ups @apple both of them are bs!!! How do u tell me go between a certain time ONLY and the muh fuh is closed!","negative","apple"
"5788","126861611741872128","2011-10-20 03:25:39","@cagimo mire la Ãºltima foto que monte al #Twitter, ayude a su amigo a la colecciÃ³n :D :D :D #Indirecta","irrelevant","twitter"
"4191","126596412187226112","2011-10-19 09:51:51","#Job #ICT Sachbearbeiter Immobilienbewirtschaftung (m/w): Gfeller Treuhand und Verwaltungs AG, DÃ¼bendorf http://t.co/9ZrHM9sa #Microsoft #IT","irrelevant","microsoft"
"1845","126521286053724160","2011-10-19 04:53:19","#GOOGLE #ANDROID 4.0 out ;-) Available with #SAMSUNG nexus!","positive","google"
"4596","126881626583076864","2011-10-20 04:45:11","@MauroGarcia92 dale ok..!solo #twitter !!","neutral","twitter"
"2208","126504842469457922","2011-10-19 03:47:59","Google Reveals the Details of Android OS 4.0, Samsung Galaxy Nexus http://t.co/KyxuNP8I #google #android #samsung","neutral","google"
